"County","Market Name","Market Location","Address Line 1","City","State","Zip","Contact","Phone","Market Link","Operation Hours","Operation Season","Operating Months","FMNP","SNAP","FCC Issued","FCC Accepted","WIC VF","Latitude","Longitude","Georeference_1"
"Rensselaer","Veggie Mobile Sprout-Edward A. Kane Apts","5 115th St Troy","5 115th Street","Troy","NY","12182","Collin Parliman","5182748685","http://www.capitalroots.org","Thu 4pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","42.7748","-73.67761","POINT (-73.67761 42.7748)"
"Rensselaer","Veggie Mobile Sprout-Lansingburgh Apts","41 114th St Troy","41 114th Street","Troy","NY","12182","Collin Parliman","5182748685","http://www.capitalroots.org","Wed 3pm-3:30pm","Year-round","YR","Y","Y","N","Y","N","42.77223","-73.67258","POINT (-73.67258 42.77223)"
"Rensselaer","Veggie Mobile Sprout-Monument Square Apts","2 1st St Troy","2 1st Street","Troy","NY","12180","Collin Parliman","5182748685","http://www.captialroots.org","Tue 11:30am-12:15pm","Year-round","YR","Y","Y","N","Y","N","42.73123","-73.69261","POINT (-73.69261 42.73123)"
"Rensselaer","Veggie Mobile Sprout-O'Neil Apts","2121 6th Ave Troy","2121 6th Ave.","Troy","NY","12180","Collin Parliman","5182748685","http://www.capitalroots.org","Wed 3:45pm-4:30pm","Year-round","YR","Y","Y","N","Y","N","42.73436","-73.68587","POINT (-73.68587 42.73436)"
"Rensselaer","Veggie Mobile Sprout-Watervliet Public Library","1501 Broadway #1","1501 Broadway","Watervliet","NY","12189","Collin Parliman","5182748685","http://www.capitalroots.org","Thu 12:30pm-1:30pm","Year-round","YR","Y","Y","N","Y","N","42.72629","-73.70008","POINT (-73.70008 42.72629)"
"Rensselaer","Veggie Mobile-Blooming Grove Sr Housing","99 Blooming Grove Dr Troy","99 Blooming Grove Drive","Troy","NY","12180","Collin Parliman","5182748685",,"Tue 1pm-1:45pm","Year-round","YR","Y","Y","N","Y","N","42.68861","-73.6803","POINT (-73.6803 42.68861)"
"Rensselaer","Veggie Mobile-Kennedy Towers Apts","2100 6th Ave Troy","2100 6th Avenue","Troy","NY","12180","Collin Parliman","5182748685","http://www.capitalroots.org","Wed 3:15pm-4:15pm","Year-round","YR","Y","Y","N","Y","N","42.75592","-73.67956","POINT (-73.67956 42.75592)"
"Rensselaer","Veggie Mobile-Renwyck Place Apts","18 4th Ave Rensselaer","18 4th Ave","Rensselaer","NY","12144","Collin Parliman","5182748685","http://www.capitalroots.org","Thu 11:15am-12pm","Year-round","YR","Y","Y","N","Y","N","42.63925","-73.73936","POINT (-73.73936 42.63925)"
"Rensselaer","Veggie Mobile-Van Rensselaer Heights","460 Forbes Ave Rensselaer","460 Forbes Avenue","Rensselaer","NY","12144","Collin Parliman","5182748685","http://www.capitalroots.org","Thu 10:15am-11am","Year-round","YR","Y","Y","N","Y","N","42.65953","-73.73008","POINT (-73.73008 42.65953)"
"Richmond","St George Greenmarket","St Marks Pl & Hyatt St","35 Hyatt Street","Staten Island","NY","10301","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/staten-island/saint-george","Sat 8am-1pm","Year-round","YR","Y","Y","N","Y","N","40.64159","-74.07791","POINT (-74.07791 40.64159)"
"Richmond","Staten Island Mall Greenmarket","Marsh Ave & Ring Rd","77 Marsh Avenue","Staten Island","NY","10314","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Sat 8am-2pm","June 6-November 21","M","Y","Y","N","Y","Y","40.58333","-74.16089","POINT (-74.16089 40.58333)"
"Rockland","Cropsey Community Farm Stand","220 S Little Tor Rd New City","220 South Little Road","New City","NY","10956","Deirdre O'Reilly","9145613481","http://www.rocklandfarm.org","Wed/Fri/Sat 10am-3pm, Thu 10am-5pm","April 22-November 28","P/M","Y","N","N","Y","N","41.13265","-74.00063","POINT (-74.00063 41.13265)"
"Rockland","J & D Farm Stand","Finklestein Memorial Library, 24 Chestnut St Spring Valley","24 Chestnut St.","Spring Valley","NY","10977","Javier Perez Jr","8459786458",,"Wed 10am-3pm","June 10-October 28","M","Y","N","N","Y","N","41.10984","-74.04673","POINT (-74.04673 41.10984)"
"Rockland","Nyack Farmers' Market","Main Municipal Lot 119 Main St","Main St and Franklin St","Nyack","NY","10960","Bill Batson","8453532221","https://www.nyackchamber.org/nyack-farmers-market/","Thu 8am-2pm","Year-round","YR","Y","N","N","Y","N","41.09154","-73.9216","POINT (-73.9216 41.09154)"
"Rockland","Nyack WINTER Farmers' Market","Main St Parking Lot","56 Depew Ave, NY","Nyack","NY","10960","Bill Batson","8453532221","http://www.nyackchamber.org","Thu 9am-1pm","November 26-March 27","W/P","N","N","N","Y","N","41.089496","-73.919311","POINT (-73.919311 41.089496)"
"Rockland","Perez Farm Stand-Haverstraw","Haverstraw Village Hall 40 New Main St","New Main St and Maple Ave","Haverstraw","NY","10927","Javier or Estella Perez","9569037539",,"Sun 9am-2pm","June 21-November 8","M","Y","N","N","Y","N","41.19639","-73.96645","POINT (-73.96645 41.19639)"
"Rockland","Perez Farm Stand-Monsey","40 Robert Pitt Dr","40 Robert Pitt Dr","Monsey","NY","10952","Javier or Estella Perez","9569037539",,"Sun 10am-3pm","June 21-November 8","M","Y","N","N","Y","N","41.11129","-74.06488","POINT (-74.06488 41.11129)"
"Saratoga","Arnolds Farm Fresh Produce Farm Stand","1317 Sacandaga Rd West Charlton","1319 Sacandaga Rd","West Charlton","NY","12010","Jason Arnold","5182699562","http://www.arnoldsproduce.com","Daily 10am-6pm","April 13-December 15","P/M","Y","N","N","Y","N","42.96962","-74.02911","POINT (-74.02911 42.96962)"
"Saratoga","Ballston Spa Farmers' Market","Wiswall Park 39 Front St","39 Front Street","Ballston Spa","NY","12020","Steve Miraglia","5135324191","https://www.ballston.org/category/farmers-market","Sat 9am-1pm","June 13-October 3","M","Y","N","N","Y","N","43.00223","-73.85028","POINT (-73.85028 43.00223)"
"Saratoga","Bowman Orchards Farm Stand","147 Sugar Hill Rd Rexford","141 Sugarhill Road","Rexford","NY","12148","Katie Bowman-Oathout","5183712042","http://www.bowmanorchards.com","Daily 9am-5pm","Year-round","YR","Y","N","N","Y","N","42.81576","-73.83953","POINT (-73.83953 42.81576)"
"Saratoga","Clifton Park Farmers' Market","Shenendowa Methodist Church , 971 Rt 146","971 State Route 146","Clifton Park","NY","12065","Julia Howard","5188128649","http://www.saratogafarmersmarket.org","Mon 2pm-5pm","June 1-October 31","M","Y","N","N","Y","N","42.8688","-73.80859","POINT (-73.80859 42.8688)"
"Saratoga","Halfmoon Farmers' Market","Town Hall 2 Halfmoon Town Plaza","2 Halfmoon Town Plaza","Halfmoon","NY","12065","Jennifer Harrell","5183717410",,"Wed 2pm-6pm","Year-round","YR","Y","N","N","Y","N","42.85384","-73.72547","POINT (-73.72547 42.85384)"
"Saratoga","My Other Garden Farm Stand","2192 Cook Rd Ballston Lake","2192 Cook Road","Ballston Lake","NY","12019","Maria Matthews","5188825416",,"Daily 10am-6pm, Closed Tue","June 15-November 15","M","Y","N","N","Y","N","42.97542","-73.99127","POINT (-73.99127 42.97542)"
"Saratoga","Petuskes Produce Farm Stand","39 Halfmoon Drive Waterford","39 Halfmoon Drive","Waterford","NY","12188","Michelle Petuske","5183715709",,"Mon-Fri 9am-5:30pm, Sun/Sat 9am-3pm","May 6-September 30","P/M","Y","N","N","Y","N","42.82758","-73.71722","POINT (-73.71722 42.82758)"
"Saratoga","Saratoga Farmers' Market-Saturday","112 High Rock Park Ave","112 High Rock Avenue","Saratoga Springs","NY","12866","Julia Howard","5188128649","http://www.saratogafarmersmarket.org","Sat 9am-1pm","May 2-October 31","P/M","Y","Y","Y","Y","N","43.08653","-73.77965","POINT (-73.77965 43.08653)"
"Saratoga","Saratoga Farmers' Market-Wednesday","112 High Rock Park Ave","112 High Rock Avenue","Saratoga Springs","NY","12866","Julia Howard","5188128649","http://www.saratogafarmersmarket.org","Wed 3pm-6pm","May 2-October 31","P/M","N","Y","Y","Y","N","43.08653","-73.77965","POINT (-73.77965 43.08653)"
"Saratoga","Saratoga WINTER Farmers' Market","3065 NY-50 Saratoga Springs, Wilton Mall Food Court","3065 NY-50","Saratoga Springs","NY","12866","Julia Howard","5188128649","http://www.saratogafarmersmarket.org","Sat 9:30am-1:30pm","November 1-April 25, 2026","M/X/W/P","N","Y","Y","Y","N","43.06464","-73.79044","POINT (-73.79044 43.06464)"
"Saratoga","Spa City Farmers' Market","65 South Broadway Saratoga Spa St Pk, Lincoln Bath House Building","65 South Broadway","Saratoga Springs","NY","12866","Colleen Zorbas","5183390958","http://www.spacityfarmersmarket.com","Sun 10am-2pm","Year-round","YR","N","N","N","Y","N","43.06474","-73.78876","POINT (-73.78876 43.06474)"
"Saratoga","Stillwater Farmers' Market","Village Office 664 Hudson Ave","664 Hudson Ave.","Stillwater","NY","12170","Autumn Carpenter","5187019756",,"Tue 3pm-6pm","May 5-October 27","M","Y","N","N","Y","N","42.93756","-73.65848","POINT (-73.65848 42.93756)"
"Saratoga","The Farmer's Wagon Farm Stand","534 Grooms Rd Clifton Park","Grooms Road & Moe Road","Clifton Park","NY","12065","Kevin Bowman","5183712042",,"Daily 9am-6pm","May 1-October 20","P/M","Y","N","N","Y","N","42.84034","-73.79385","POINT (-73.79385 42.84034)"
"Saratoga","Veggie Mobile Sprout-Van Schoonhoven Square","1 Van Schoonhoven Square Waterford","1 Van Schoonhoven Square","Waterford","NY","12188","Collin Parliman","5182748685",,"Thu 3pm-3:45pm","Year-round","YR","Y","Y","N","Y","N","42.79526","-73.68062","POINT (-73.68062 42.79526)"
"Schenectady","Buhrmaster Farm Stand","189 Saratoga Rd Scotia","189 Saratoga Road","Scotia","NY","12302","Keith Buhrmaster","5183995931","http://www.buhrmasterfarms.com","Daily 9am-6pm","April 30-December 23","P/M/X","Y","N","N","Y","N","42.86538","-73.93288","POINT (-73.93288 42.86538)"
"Schenectady","Schenectady Farmers' Market","105 Jay St City Hall","105 Jay Street","Schenectady","NY","12305","Steve Feeney","5183862225",,"Thu 9:30am-1:30pm","May 7-October 29","P/M","Y","Y","Y","Y","N","42.81378","-73.94032","POINT (-73.94032 42.81378)"
"Schenectady","Schenectady Greenmarket","Franklin St & Jay St near City Hall","105 Jay St","Schenectady","NY","12305","Ariel White","5189860318","http://www.schenectadygreenmarket.org","Sun 10am-2pm","April 12-November 22","P/M","Y","N","N","Y","N","42.81372","-73.94015","POINT (-73.94015 42.81372)"
"Schenectady","Schenectady WINTER Greenmarket","Proctors Theater 432 State St","432 State St.","Schenectady","NY","12305","Ariel White","5189860318","http://www.schenectadygreenmarket.com","Sun 10am-2pm","December 7-March 29","X/W","N","N","N","Y","N","42.812373","-73.941802","POINT (-73.941802 42.812373)"
"Schenectady","Veggie Mobile Sprout-Edison Senior","1310 Princetown Rd Schenectady","1310 Princetown Rd","Schenectady","NY","12306","Collin Parliman","5182748685","http://www.capitalroots.org","Tue 3:15pm-4pm","Year-round","YR","Y","Y","N","Y","N","42.8054","-73.99947","POINT (-73.99947 42.8054)"
"Schenectady","Veggie Mobile Sprout-Father Leo Obrien","3151 Marra Ln Schenectady","3151 Marra Lane","Schenectady","NY","12303","Collin Parliman","5182748685","http://www.capitalroots.org","Tue 1:30pm-2:15pm","Year-round","YR","Y","Y","N","Y","N","42.76062","-73.94004","POINT (-73.94004 42.76062)"
"Schenectady","Veggie Mobile Sprout-Holly Manor","2415 Curry Rd Schenectady","2415 Curry Rd","Schenectady","NY","12303","Collin Parliman","5182748685","http://www.capitalroots.org","Tue 2:30pm-3pm","Year-round","YR","Y","Y","N","Y","N","42.76857","-73.94259","POINT (-73.94259 42.76857)"
"Schenectady","Veggie Mobile Sprout-Mont Pleasant Commons Sr Housing","1502 Chrisler Ave #1 Schenectady","1502 Chrisler Ave","Schenectady","NY","12303","Collin Parliman","5182748685","http://www.capitalroots.org","Tue 1:45-2:30PM (1st and 3rd Tuesday)","Year-round","YR","N","N","N","Y","N","42.79161","-73.94003","POINT (-73.94003 42.79161)"
"Schenectady","Veggie Mobile-Joseph Allen Apartments","780 Albany St Schenectady","780 Albany Street","Schenectady","NY","12307","Collin Parliman","5182748685",,"Mon 2pm-2:45pm","Year-round","YR","Y","Y","N","Y","N","42.80684","-73.93668","POINT (-73.93668 42.80684)"
"Schenectady","Veggie Mobile-Schaffer Heights","107 Nott Terrace Schenectady","107 Nott Terrace","Schenectady","NY","12308","Collin Parliman","5182748685",,"Mon 2:45-3:45pm","Year-round","YR","Y","Y","N","Y","N","42.81356","-73.93277","POINT (-73.93277 42.81356)"
"Schenectady","Veggie Mobile-Summit Towers","720 Albany St Schenectady","720 Albany street","Schenectady","NY","12307","Collin Parliman","5182748685","http://www.capitalroots.org","Fri 1:30pm-2:30pm","Year-round","YR","Y","Y","N","Y","N","42.80923","-73.93822","POINT (-73.93822 42.80923)"
"Schenectady","Veggie Mobile-Ten Eyck Apts","375 Broadway Schenectady","375 Broadway","Schenectady","NY","12305","Collin Parliman","5182748685","http://www.capitalroots.org","Fri 2:45pm-3:45pm","Year-round","YR","Y","Y","N","Y","N","42.80919","-73.94511","POINT (-73.94511 42.80919)"
"Schenectady","Will-A-Way Farm Farm Stand","14653 Duanesburg Rd Schoharie","14653 Duanesburg Road","Schoharie","NY","12157","Erin Smith","3152197578",,"Thu-Sat 3pm-6pm","Year-round","YR","N","N","N","Y","N","42.71853","-74.26954","POINT (-74.26954 42.71853)"
"Schoharie","Barber Family Farm Stand","3617 State Route 30 Middleburgh","3617 State Route 30","Fulton","NY","12122","Cindy Barber","5188275454","http://www.barbersfarm.com","Wed-Sun 9am-5:30pm","Year-round","YR","Y","N","N","Y","N","42.58123","-74.39189","POINT (-74.39189 42.58123)"
"Schoharie","Central Bridge Farmers' Market","Central Bridge Ball Park off Rt 30A","116 South Main Street","Central Bridge","NY","12035","Earl Van Wormer","5188520270",,"Wed 4:30pm-7:30pm","July 1-October 28","M","Y","N","N","Y","N","42.71094","-74.33805","POINT (-74.33805 42.71094)"
"Schoharie","Festival Farmers' Market","Gathering Place Community Center, 127 Kenyon Rd Cobleskill","127 Kenyon Rd","Cobleskill","NY","12043","Erin Smith","3152197578",,"Sat 10am-2pm","July 11-November 28","M","Y","Y","Y","Y","N","42.68283","-74.44221","POINT (-74.44221 42.68283)"
"Schoharie","Parsons Vegetable Farm Farm Stand","756 US Highway 20 Sharon Springs","756 US Highway 20","Sharon Springs","NY","13459","Kenyon Parsons","5182842330",,"Daily 10am-6pm","April 1-December 20","P/M/X","Y","N","N","Y","N","42.78332","-74.60004","POINT (-74.60004 42.78332)"
"Schoharie","Schoharie Valley Farms Farm Stand","""The Carrot Barn"", 5605 State Route 30","5605 State Route 30","Schoharie","NY","12157","Ethan Ball","5182957139","http://www.schoharievalleyfarms.com","Daily 9am-6pm","Year-round","YR","Y","N","N","Y","N","42.68477","-74.29692","POINT (-74.29692 42.68477)"
"Schoharie","Van-Dale Farms Farm Stand","1391 Grovenors Corners Rd Central Bridge","1391 Grovenors Corners Road","Central Bridge","NY","12035","Earl Van Wormer","5188520270",,"Daily 9am-6pm","June 15-November 30","M","Y","N","N","Y","N","42.72439","-74.36357","POINT (-74.36357 42.72439)"
"Schuyler","Montour Falls Farmers' Market","301 Clawson Blvd","301 Clawson Boulevard","Montour Falls","NY","14865","Jessica Westlake","6077426798","http://www.montourfallsfarmersmarket.com","Thu 4pm-7pm","June 11-October 8","M","Y","Y","Y","Y","N","42.34629","-76.84783","POINT (-76.84783 42.34629)"
"Schuyler","Muddy Fingers Farm Stand","3859 Dugue Rd Hector","3859 Dugue Road","Hector","NY","14841","Matthew Glenn","6075464535",,"Fri 12pm-6pm","Year-round","YR","Y","Y","N","Y","N","42.52211","-76.85576","POINT (-76.85576 42.52211)"
"Schuyler","R Farms Farm Stand","3132 County Line Rd Watkins Glen","3132 County Line Road","Watkins Glen","NY","14891","Ashley Richtmyer","6073421695",,"Wed 4pm-7pm","July 1-November 1","M","Y","N","N","Y","N","42.38164","-76.9035","POINT (-76.9035 42.38164)"
"Schuyler","R Farms Lafayette Park Farm Stand","4th and Decatur St Watkins Glen","4th and Decatur Street","Watkins Glen","NY","14891","Ashley Richtmyer","6073421695",,"Tue 4pm-7pm","July 1-September 29","M","Y","N","N","Y","N","42.38114","-76.87149","POINT (-76.87149 42.38114)"
"Seneca","Ovid Farmers Market","Three Bears Park","7175 Main Street","Ovid","NY","14521","Tricia Carvalho","3155399251",,"Sat 9am-12pm","June 20-September 26","M","Y","Y","Y","Y","N","42.67552","-76.82293","POINT (-76.82293 42.67552)"
"Seneca","Seneca Falls Farmers' Market","Rec Center parking lot 35 Water St","Water St and Bridge St","Seneca Falls","NY","13148","Tricia Carvalho","3155399251","http://www.senecamarket.com","Tue 2pm-6pm","June 16-October 20","M","Y","Y","Y","Y","N","42.91008","-76.80086","POINT (-76.80086 42.91008)"
"Seneca","Waterloo Farmers' Market","1171 Waterloo-Geneva Rd","1171 Waterloo-Geneva Rd","Waterloo","NY","13165","Tricia Carvalho","3155399251","http://www.waterloofarmmarket.com","Thu 2pm-6pm","June 4-October 15","M","Y","Y","Y","Y","N","42.90213","-76.88704","POINT (-76.88704 42.90213)"
"St. Lawrence","Bob's Produce Farm Stand","1895 County Route 20 Hermon","1895 County Route 20","Hermon","NY","13652","Bob Smith","3155287595",,"Mon-Sat 8am-5pm","May 15-November 15","P/M","Y","Y","N","Y","N","44.46199","-75.24457","POINT (-75.24457 44.46199)"
"St. Lawrence","Canton Friday Farmers' Market","Village Green Park 17 Park St","Village Green Park  Main St.","Canton","NY","13617","Carlene Doane","3152618054","http://www.gardenshare.org","Fri 9am-2pm","May 8-October 30","P/M","Y","Y","N","Y","N","44.59564","-75.16728","POINT (-75.16728 44.59564)"
"St. Lawrence","Canton Tuesday Farmers' Market","Village Green Park 17 Park St","Main St and Park St","Canton","NY","13617","Carlene Doane","3152618054","http://www.gardenshare.org","Tue 9am-2pm","May 12-October 27","P/M","Y","Y","N","Y","N","44.59564","-75.16921","POINT (-75.16921 44.59564)"
"St. Lawrence","Drumlins Farm Stand","105 Harte Haven Plaza Massena","105 Harte Haven Plaza","Massena","NY","13662","Sue Rau","3153230850",,"Sun 10am-2pm","July 12-October 11","M","Y","N","N","Y","N","44.92228","-74.88403","POINT (-74.88403 44.92228)"
"St. Lawrence","Gouverneur Farmers' Market","Village Park 15 Church St","East Main Street and Village Park","Gouverneur","NY","13642","Carlene Doane","3152618054","https://gardenshare.org/","Thu 9am-2pm","June 4-October 29","M","Y","Y","N","Y","N","44.33871","-75.45766","POINT (-75.45766 44.33871)"
"St. Lawrence","Hammond Farmers' and Artisans Market","Hammond Museum 14 Main St","14 North Main Street","Hammond","NY","13646","Lori Thistle","3153245032",,"Wed 3pm-6pm","June 10-September 9","M","Y","N","N","Y","N","44.45118","-75.69312","POINT (-75.69312 44.45118)"
"St. Lawrence","Potsdam Farmers' Market","Ives Park 3 Riverview Dr","3 Riverview Drive","Potsdam","NY","13676","Carlene Doane","3152618054","http://www.gardenshare.org","Sat 9am-2pm","June 6-October 31","M","Y","Y","N","Y","N","44.66865","-74.98493","POINT (-74.98493 44.66865)"
"St. Lawrence","Whitten Family Farm Stand","1101 Cty Route 49 Winthrop","1101 County Road 49","Winthrop","NY","13697","Cherie Whitten","5183595112","http://www.whittenfamilyfarm.com","Mon-Wed 10am-6pm","June 16-December 31","M/X","Y","Y","N","Y","N","44.75203","-74.752","POINT (-74.752 44.75203)"
"Steuben","Bath Wednesday Farmers' Market","Pulteney Square Park Steuben St","Steuben St and Liberty St","Bath","NY","14810","Hazel Buck","6077943494",,"Wed 9am-2pm","May 6-October 28","P/M","Y","N","N","Y","Y","42.33353","-77.31842","POINT (-77.31842 42.33353)"
"Steuben","Corning Farmers' Market","Riverfront Centennial Park , 1 Riverfront Plaza Gaffer District","1 Riverfront Park","Corning","NY","14830","Katherine Perchik","6079376292","http://www.gafferdistrict.com","Thu 10am-2pm","June 4-October 29","M","Y","Y","N","Y","Y","42.1443","-77.05339","POINT (-77.05339 42.1443)"
"Steuben","Dave's Produce Farm Stand","6719 State Route 415 S Bath","6719 State Route 415 South","Bath","NY","14810","David Hyer","6077947043",,"Mon-Sat 9am-5pm, Sun 10am-4pm","Year-round","YR","Y","N","N","Y","N","42.32583","-77.29073","POINT (-77.29073 42.32583)"
"Steuben","Eggs 'n Honey Homestead Farm Stand","6361 State Route 53 Prattsburgh","6361 State Route 53","Prattsburgh","NY","14873","Celeste Arlie","5858805721",,"Wed 12pm-5pm","May 1-November 1","P/M","Y","N","N","Y","N","42.55594","-77.34326","POINT (-77.34326 42.55594)"
"Steuben","Habee Farms Mobile Market-Addison","Addison Youth Center 21 Community Dr","21 Community Drive","Addison","NY","14870","Lisa Demytrk-Rivera","7322722709",,"Wed 4pm-6pm","July 22-October 7","M","Y","N","N","Y","N","42.1105","-77.22074","POINT (-77.22074 42.1105)"
"Steuben","Habee Farms Mobile Market-Painted Post","Erwin Town Hall , 310 Town Center Rd","310 Town Center Road","Painted Post","NY","14870","Lisa Demytrk-Rivera","7322722709",,"Wed 1pm-3pm","July 22-October 7","M","Y","N","N","Y","N","42.15233","-77.10914","POINT (-77.10914 42.15233)"
"Steuben","KC's Produce Farm Stand","8999 State Route 21 Cohocton","8999 State Route 21","Cohocton","NY","14826","Molly Clymo","6079681468",,"Daily 8am-6pm","May 1-November 10","P/M","Y","N","N","Y","N","42.42329","-77.56577","POINT (-77.56577 42.42329)"
"Steuben","Lowery Family Farm Farm Stand","78 Main St Savona","78 Main Street","Savona","NY","14879","Kyle Lowery","6073689197","http://www.loweryfamilyfarms.com","Mon-Fri 9am-6pm, Sat/Sun 9am-5pm","Year-round","YR","Y","N","N","Y","N","42.28168","-77.22049","POINT (-77.22049 42.28168)"
"Steuben","Lowery Family Farm MM-Corning","Corning Senior Center, 1 Park Ln","130 Center Way","Corning","NY","14830","Kyle Lowery","6073689197",,"Tue 9am-11am","July 21-October 6","M","Y","N","N","Y","N","42.14893","-77.05201","POINT (-77.05201 42.14893)"
"Steuben","Lowery Family Farm MM-Hornell","Hornell YMCA Pavilion, 18 Center St","17 Center St","Hornell","NY","14843","Kyle Lowery","6073689197",,"Tue 3pm-5pm","July 21-October 6","M","Y","N","N","Y","N","42.32543","-77.65884","POINT (-77.65884 42.32543)"
"Steuben","Painted Post Farmers' Market","Erwin Museum 277 Steuben St","277 Steuben Street","Painted Post","NY","14870","Cathy Halm","6075278730",,"Sat 10am-2pm","May 23-November 7","P/M","Y","N","N","Y","N","42.16134","-77.0919","POINT (-77.0919 42.16134)"
"Steuben","The Tailgate Farm Stand","7499 State Route 415 Bath","7499 State Route 415","Bath","NY","14810","Cody Smalt","6076225076",,"Tue-Sat 8am-6pm, Sun 1pm-6pm","Year-round","YR","Y","N","N","Y","N","42.36444","-77.35937","POINT (-77.35937 42.36444)"
"Suffolk","Al's Farm Stand","405 Locust Ave Oakdale","405 Locust Avenue","Oakdale","NY","11769","Tina Vergari","5166727444","http://www.familyres.org","Wed/Fri 9am-1pm","May 27-October 30","P/M","Y","N","N","Y","N","40.77235","-73.24614","POINT (-73.24614 40.77235)"
"Suffolk","Andrews Family Farm Farm Stand","1038 Sound Ave Calverton","1038 Sound Ave","Calverton","NY","11933","Rose Andrews","6319290038",,"Mon-Sat 9am-5pm, Sun 9am-4pm","May 1-October 23","P/M","Y","N","N","Y","N","40.94993","-72.80243","POINT (-72.80243 40.94993)"
"Suffolk","Babylon Village Farmers' Market","244 W Main St","244 West Main St","Babylon","NY","11702","Lona Graepel","6314023867","http://www.longislandfarmersmarkets.com","Sun 8am-12pm","June 1-October 26","M","Y","N","N","Y","N","40.69455","-73.32978","POINT (-73.32978 40.69455)"
"Suffolk","Cess Farms Farm Stand","1389 N Windsor Ave Bayshore","1389 N. Windsor Ave","Bayshore","NY","11706","Cess Jones","5165439206","http://cessfarms.com","Fri-Sat 3pm-7pm, Sun 12pm-4pm","June 15-November 15","M","Y","N","N","Y","N","40.73828","-73.27129","POINT (-73.27129 40.73828)"
"Suffolk","Dobler Farm Stand","1989 Deer Park Ave","1989 Deer Park Avenue","Deer Park","NY","11729","Erika Dobler","5169651568",,"Daily 9am-5pm","May 1-November 26","P/M","Y","N","N","Y","N","40.76618","-73.33076","POINT (-73.33076 40.76618)"
"Suffolk","HOG Farm Stand-Brookhaven","319 Beaverdam Rd Brookhaven","319 Beaverdam Rd","Brookhaven","NY","11719","Lauren Napoli","6317902561","http://thehogfarm.org","Mon/Wed/Fri 3:30-6:30pm, Sat 9am-1pm","May 10-December 13","P/M/X","Y","N","N","Y","N","40.77329","-72.90525","POINT (-72.90525 40.77329)"
"Suffolk","Huntington Farmers' Market","Elm St parking lot 228 Elm St","228 Main St","Huntington","NY","11743","Lona Graepel","6314023867","http://www.longislandfarmersmarkets.com","Sun 8am-12:30pm","June 7-November 22","M","Y","N","N","Y","N","40.87163","-73.42456","POINT (-73.42456 40.87163)"
"Suffolk","Islip Farmers' Market","Town Hall parking lot Rt 27A , 655 Main St","655 Main Street","Islip","NY","11751","Ethel Terry","6314668939","http://www.longislandgrowersmarket.com","Sat 7am-12pm","June 6-November 21","M","Y","N","N","Y","N","40.72975","-73.21077","POINT (-73.21077 40.72975)"
"Suffolk","John Gardiner Farm Stand","900 Park Ave Huntington","900 Park Avenue","Huntington","NY","11743","Erika Dobler","5169651568",,"Daily 10am-5pm","July 1-October 31","M","Y","N","N","Y","N","40.85099","-73.38016","POINT (-73.38016 40.85099)"
"Suffolk","Montauk Farmers' Market","Village Green 742 Montauk Hwy","742 Montauk Hwy","Montauk","NY","11954","Rachel Corsi","6316682428","https://montaukchamber.com/montauk-farmers-market/","Thu 9am-2pm","May 21-October 2","P/M","Y","N","N","Y","N","41.03436","-71.94424","POINT (-71.94424 41.03436)"
"Suffolk","Northport Farmers Market","1 Main St Northport","2 Main Street","Northport","NY","11768","Dorothy Walsh","6316627244",,"Sat 8am-12:30pm","June 6-November 21","M","Y","N","N","Y","N","40.89994","-73.35247","POINT (-73.35247 40.89994)"
"Suffolk","Rexer Farm Stand","1028 Park Ave Huntington","1028 Park Avenue","Huntington","NY","11743","Elizabeth Rexer","6314273276",,"Tue-Sat 10am-6pm , Sun 10am-4pm","Year-round","YR","Y","N","N","Y","N","40.83997","-73.36801","POINT (-73.36801 40.83997)"
"Suffolk","Sag Harbor Farmers' Market","Breakwater Yacht Club at Bay St & Burke St","Bay and Burke Streets","Sag Harbor","NY","11963","Katherine Plumb","6317259133","https://eastendfarmersmarkets.com/","Sat 9am-1pm","May 23-October 31","P/M","Y","N","N","Y","N","41.00107","-72.29137","POINT (-72.29137 41.00107)"
"Suffolk","Schneider's Farm Stand","316 Old Country Rd Melville","316 Old Country Road","Melville","NY","11747","Mary Schneider","6316735844","http://www.schneidersfarmmelville.com","Daily 9am-5pm","April 24-November 30","P/M","Y","N","N","Y","N","40.80186","-73.39911","POINT (-73.39911 40.80186)"
"Suffolk","Thera Farms Farm Stand","1725 Brentwood Rd Brentwood","1725 Brentwood Road","Brentwood","NY","11717","Teddy Bolkas","6314785229",,"Daily 9am-5pm","April 24-November 2","W/P/M","Y","Y","N","Y","N","40.77235","-73.24614","POINT (-73.24614 40.77235)"
"Sullivan","Barryville Farmers' Market","3405 NY-97","3405 NY -97","Barryville","NY","12719","Erin West","5613242620","http://barryvillefarmersmarket.org","Sat 10am-1pm","May 16-October 31","P/M","Y","N","N","Y","N","41.47847","-74.91539","POINT (-74.91539 41.47847)"
"Sullivan","Ben Ben Farm Stand","1082 County Rd 114 Cohecton","1082 County Road 114","Cohecton","NY","12726","Aaron Schor","5163824327",,"Daily 6am-6pm","Year-round","YR","N","N","N","Y","N","41.71087","-74.98006","POINT (-74.98006 41.71087)"
